SITE_NAME;BEGIN;END;KWH_PERIOD;PERIOD_EUR;period;daily_consumption_EUR;daily_consumption_KWH;bills
4376BB;2020-07-01;2020-07-31;522;89.61;30;2.987;17.4;24
4376BB;2020-08-01;2020-08-31;558;95.11;30;3.1703333333333332;18.6;24
4376BB;2020-09-01;2020-09-30;488;84.77;29;2.923103448275862;16.82758620689655;24
4376BB;2020-10-01;2020-10-31;473;82.36;30;2.7453333333333334;15.766666666666667;24
4376BB;2020-11-01;2020-11-30;709;97.64;29;3.366896551724138;24.448275862068964;24
4372BB;2018-01-01;2018-01-31;8562;1004.52;30;33.484;285.4;35
4372BB;2018-02-01;2018-02-28;7861;925.93;27;34.2937037037037;291.14814814814815;35
4372BB;2018-03-01;2018-03-31;8666;1016.9;30;33.89666666666667;288.8666666666667;35
4372BB;2018-04-01;2018-04-30;8670;1020.43;29;35.18724137931034;298.9655172413793;35
4372BB;2018-05-01;2018-05-31;9518;1121.12;30;37.370666666666665;317.26666666666665;35
4372BB;2018-06-01;2018-06-30;9963;1169.75;29;40.33620689655172;343.55172413793105;35
4372BB;2018-07-01;2018-07-31;10009;1176.46;30;39.215333333333334;333.6333333333333;35
4372BB;2018-08-01;2018-08-31;10009;1179.08;30;39.30266666666667;333.6333333333333;35
4372BB;2018-09-01;2018-09-30;9065;1078.0;29;37.172413793103445;312.58620689655174;35
4372BB;2018-10-01;2018-10-31;8756;1037.31;30;34.577;291.8666666666667;35
4372BB;2018-11-01;2018-11-30;8217;974.67;29;33.609310344827584;283.3448275862069;35
4372BB;2018-12-01;2018-12-31;8834;1044.4;30;34.81333333333334;294.46666666666664;35
4372BB;2019-01-01;2019-01-31;8903;998.66;30;33.288666666666664;296.76666666666665;35
4372BB;2019-02-01;2019-02-28;7225;817.09;27;30.262592592592593;267.5925925925926;35
4372BB;2019-03-01;2019-03-31;7257;821.74;30;27.391333333333332;241.9;35
4372BB;2019-04-01;2019-04-30;7196;815.78;29;28.130344827586207;248.13793103448276;35
4372BB;2019-05-01;2019-05-31;7323;828.77;30;27.625666666666667;244.1;35
4372BB;2019-06-01;2019-06-30;8658;982.62;29;33.88344827586207;298.55172413793105;35
4372BB;2019-07-01;2019-07-31;7954;901.01;30;30.033666666666665;265.1333333333333;35
4372BB;2019-08-01;2019-08-31;7669;868.67;30;28.955666666666666;255.63333333333333;35
4372BB;2019-09-01;2019-09-30;7112;806.05;29;27.794827586206896;245.24137931034483;35
4372BB;2019-10-01;2019-10-31;7331;829.31;30;27.643666666666665;244.36666666666667;35
4372BB;2019-11-01;2019-11-30;7008;793.88;29;27.375172413793102;241.6551724137931;35
4372BB;2019-12-01;2019-12-31;7308;826.19;30;27.53966666666667;243.6;35
4372BB;2020-01-01;2020-01-31;7344;1001.68;30;33.38933333333333;244.8;35
4372BB;2020-02-01;2020-02-29;6825;909.15;28;32.46964285714286;243.75;35
4372BB;2020-03-01;2020-03-31;7321;973.28;30;32.44266666666667;244.03333333333333;35
4372BB;2020-04-01;2020-04-30;7160;950.59;29;32.77896551724138;246.89655172413794;35
4372BB;2020-05-01;2020-05-31;7312;969.75;30;32.325;243.73333333333332;35
4372BB;2020-06-01;2020-06-30;7176;952.69;29;32.85137931034483;247.44827586206895;35
4372BB;2020-07-01;2020-07-31;7491;993.15;30;33.105;249.7;35
4372BB;2020-08-01;2020-08-31;7603;1008.05;30;33.60166666666667;253.43333333333334;35
4372BB;2020-09-01;2020-09-30;7140;947.9;29;32.686206896551724;246.20689655172413;35
4372BB;2020-10-01;2020-10-31;7171;950.7;30;31.69;239.03333333333333;35
4372BB;2020-11-01;2020-11-30;6827;869.09;29;29.968620689655175;235.41379310344828;35
0291KO;2018-01-01;2018-01-31;8266;1015.12;30;33.83733333333333;275.53333333333336;35
0291KO;2018-02-01;2018-02-28;7453;917.17;27;33.96925925925926;276.037037037037;35
0291KO;2018-03-01;2018-03-31;8355;1025.84;30;34.19466666666666;278.5;35
0291KO;2018-04-01;2018-04-30;8541;1048.25;29;36.14655172413793;294.51724137931035;35
0291KO;2018-05-01;2018-05-31;8892;1090.54;30;36.35133333333333;296.4;35
0291KO;2018-06-01;2018-06-30;8966;1099.46;29;37.91241379310345;309.17241379310343;35
0291KO;2018-07-01;2018-07-31;9341;1145.29;30;38.17633333333333;311.3666666666667;35
0291KO;2018-08-01;2018-08-31;9411;1153.73;30;38.45766666666667;313.7;35
0291KO;2018-09-01;2018-09-30;8844;1092.34;29;37.666896551724136;304.9655172413793;35
0291KO;2018-10-01;2018-10-31;9098;1123.16;30;37.43866666666667;303.26666666666665;35
0291KO;2018-11-01;2018-11-30;8938;1103.74;29;38.06;308.2068965517241;35
0291KO;2018-12-01;2018-12-31;9213;1137.11;30;37.903666666666666;307.1;35
0291KO;2019-01-01;2019-01-31;9513;1290.53;30;43.01766666666666;317.1;35
0291KO;2019-02-01;2019-02-28;8992;1220.92;27;45.21925925925926;333.037037037037;35
0291KO;2019-03-01;2019-03-31;9974;1352.13;30;45.071000000000005;332.46666666666664;35
0291KO;2019-04-01;2019-04-30;9776;1325.67;29;45.712758620689655;337.1034482758621;35
0291KO;2019-05-01;2019-05-31;9986;1353.73;30;45.12433333333333;332.8666666666667;35
0291KO;2019-06-01;2019-06-30;9057;1229.6;29;42.4;312.3103448275862;35
0291KO;2019-07-01;2019-07-31;9842;1334.49;30;44.483;328.06666666666666;35
0291KO;2019-08-01;2019-08-31;9817;1331.15;30;44.37166666666667;327.23333333333335;35
0291KO;2019-09-01;2019-09-30;8140;1107.08;29;38.1751724137931;280.6896551724138;35
0291KO;2019-10-01;2019-10-31;8519;1157.72;30;38.59066666666667;283.96666666666664;35
0291KO;2019-11-01;2019-11-30;8281;1125.92;29;38.8248275862069;285.55172413793105;35
0291KO;2019-12-01;2019-12-31;8442;1147.43;30;38.24766666666667;281.4;35
0291KO;2020-01-01;2020-01-31;8404;1135.09;30;37.83633333333333;280.1333333333333;35
0291KO;2020-02-01;2020-02-29;7888;1066.73;28;38.097500000000004;281.7142857142857;35
0291KO;2020-03-01;2020-03-31;8553;1154.83;30;38.49433333333333;285.1;35
0291KO;2020-04-01;2020-04-30;8255;1115.35;29;38.460344827586205;284.6551724137931;35
0291KO;2020-05-01;2020-05-31;8561;1155.89;30;38.52966666666667;285.3666666666667;35
0291KO;2020-06-01;2020-06-30;8358;1129.0;29;38.93103448275862;288.2068965517241;35
0291KO;2020-07-01;2020-07-31;8730;1178.28;30;39.275999999999996;291.0;35
0291KO;2020-08-01;2020-08-31;8833;1191.92;30;39.73066666666667;294.43333333333334;35
0291KO;2020-09-01;2020-09-30;8532;1152.05;29;39.72586206896552;294.2068965517241;35
0291KO;2020-10-01;2020-10-31;8913;1202.52;30;40.083999999999996;297.1;35
0291KO;2020-11-01;2020-11-30;8869;1196.69;29;41.2651724137931;305.82758620689657;35
4060BR;2018-01-01;2018-01-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2018-01-01;2018-01-31;3538;375.86;30;12.528666666666668;117.93333333333334;70
4060BR;2018-02-01;2018-02-28;0;52.85;27;1.9574074074074075;0.0;70
4060BR;2018-02-01;2018-02-28;3077;346.23;27;12.823333333333334;113.96296296296296;70
4060BR;2018-03-01;2018-03-31;3452;387.19;30;12.906333333333333;115.06666666666666;70
4060BR;2018-03-01;2018-03-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2018-04-01;2018-04-30;0;52.85;29;1.8224137931034483;0.0;70
4060BR;2018-04-01;2018-04-30;3584;400.34;29;13.804827586206896;123.58620689655173;70
4060BR;2018-05-01;2018-05-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2018-05-01;2018-05-31;3703;414.28;30;13.809333333333333;123.43333333333334;70
4060BR;2018-06-01;2018-06-30;0;52.85;29;1.8224137931034483;0.0;70
4060BR;2018-06-01;2018-06-30;3516;416.87;29;14.374827586206896;121.24137931034483;70
4060BR;2018-07-01;2018-07-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2018-07-01;2018-07-31;5511;599.19;30;19.973000000000003;183.7;70
4060BR;2018-08-01;2018-08-31;5892;638.63;30;21.287666666666667;196.4;70
4060BR;2018-08-01;2018-08-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2018-09-01;2018-09-30;0;52.85;29;1.8224137931034483;0.0;70
4060BR;2018-09-01;2018-09-30;5470;598.75;29;20.646551724137932;188.6206896551724;70
4060BR;2018-10-01;2018-10-31;5618;615.77;30;20.525666666666666;187.26666666666668;70
4060BR;2018-10-01;2018-10-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2018-11-01;2018-11-30;5352;590.22;29;20.352413793103448;184.55172413793105;70
4060BR;2018-11-01;2018-11-30;0;52.85;29;1.8224137931034483;0.0;70
4060BR;2018-12-01;2018-12-31;5405;597.25;30;19.908333333333335;180.16666666666666;70
4060BR;2018-12-01;2018-12-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2019-01-01;2019-01-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2019-01-01;2019-01-31;5506;593.48;30;19.782666666666668;183.53333333333333;70
4060BR;2019-02-01;2019-02-28;4981;537.9;27;19.92222222222222;184.4814814814815;70
4060BR;2019-02-01;2019-02-28;0;52.85;27;1.9574074074074075;0.0;70
4060BR;2019-03-01;2019-03-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2019-03-01;2019-03-31;5484;591.58;30;19.719333333333335;182.8;70
4060BR;2019-04-01;2019-04-30;5329;574.95;29;19.82586206896552;183.75862068965517;70
4060BR;2019-04-01;2019-04-30;0;52.85;29;1.8224137931034483;0.0;70
4060BR;2019-05-01;2019-05-31;5530;596.14;30;19.871333333333332;184.33333333333334;70
4060BR;2019-05-01;2019-05-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2019-06-01;2019-06-30;0;52.85;29;1.8224137931034483;0.0;70
4060BR;2019-06-01;2019-06-30;5635;717.85;29;24.75344827586207;194.31034482758622;70
4060BR;2019-07-01;2019-07-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2019-07-01;2019-07-31;5849;623.35;30;20.778333333333332;194.96666666666667;70
4060BR;2019-08-01;2019-08-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2019-08-01;2019-08-31;5802;622.93;30;20.764333333333333;193.4;70
4060BR;2019-09-01;2019-09-30;0;52.85;29;1.8224137931034483;0.0;70
4060BR;2019-09-01;2019-09-30;5530;595.1;29;20.520689655172415;190.68965517241378;70
4060BR;2019-10-01;2019-10-31;5956;639.43;30;21.31433333333333;198.53333333333333;70
4060BR;2019-10-01;2019-10-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2019-11-01;2019-11-30;5686;611.51;29;21.08655172413793;196.06896551724137;70
4060BR;2019-11-01;2019-11-30;0;52.85;29;1.8224137931034483;0.0;70
4060BR;2019-12-01;2019-12-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2019-12-01;2019-12-31;5847;628.34;30;20.944666666666667;194.9;70
4060BR;2020-01-01;2020-01-31;5863;750.37;30;25.012333333333334;195.43333333333334;70
4060BR;2020-01-01;2020-01-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2020-02-01;2020-02-29;5539;710.25;28;25.366071428571427;197.82142857142858;70
4060BR;2020-02-01;2020-02-29;0;52.85;28;1.8875;0.0;70
4060BR;2020-03-01;2020-03-31;5997;763.76;30;25.458666666666666;199.9;70
4060BR;2020-03-01;2020-03-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2020-04-01;2020-04-30;0;52.85;29;1.8224137931034483;0.0;70
4060BR;2020-04-01;2020-04-30;5989;762.23;29;26.283793103448275;206.51724137931035;70
4060BR;2020-05-01;2020-05-31;6444;818.31;30;27.276999999999997;214.8;70
4060BR;2020-05-01;2020-05-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2020-06-01;2020-06-30;6124;777.35;29;26.805172413793105;211.17241379310346;70
4060BR;2020-06-01;2020-06-30;0;52.85;29;1.8224137931034483;0.0;70
4060BR;2020-07-01;2020-07-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2020-07-01;2020-07-31;6403;812.41;30;27.080333333333332;213.43333333333334;70
4060BR;2020-08-01;2020-08-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2020-08-01;2020-08-31;6690;848.24;30;28.27466666666667;223.0;70
4060BR;2020-09-01;2020-09-30;6298;799.08;29;27.55448275862069;217.17241379310346;70
4060BR;2020-09-01;2020-09-30;0;52.85;29;1.8224137931034483;0.0;70
4060BR;2020-10-01;2020-10-31;0;52.85;30;1.7616666666666667;0.0;70
4060BR;2020-10-01;2020-10-31;6150;781.95;30;26.065;205.0;70
4060BR;2020-11-01;2020-11-30;0;52.85;29;1.8224137931034483;0.0;70
4060BR;2020-11-01;2020-11-30;5990;747.84;29;25.787586206896552;206.55172413793105;70
4368BR;2018-01-01;2018-01-31;4316;470.81;30;15.693666666666667;143.86666666666667;35
4368BR;2018-02-01;2018-02-28;3940;430.89;27;15.958888888888888;145.92592592592592;35
4368BR;2018-03-01;2018-03-31;4484;486.03;30;16.201;149.46666666666667;35
4368BR;2018-04-01;2018-04-30;4066;434.74;29;14.991034482758621;140.20689655172413;35
4368BR;2018-05-01;2018-05-31;4774;506.74;30;16.891333333333332;159.13333333333333;35
4368BR;2018-06-01;2018-06-30;4966;526.56;29;18.157241379310342;171.24137931034483;35
4368BR;2018-07-01;2018-07-31;5076;538.47;30;17.949;169.2;35
4368BR;2018-08-01;2018-08-31;5229;554.11;30;18.470333333333333;174.3;35
4368BR;2018-09-01;2018-09-30;5318;567.62;29;19.573103448275862;183.3793103448276;35
4368BR;2018-10-01;2018-10-31;5305;566.32;30;18.877333333333336;176.83333333333334;35
4368BR;2018-11-01;2018-11-30;4929;527.05;29;18.17413793103448;169.9655172413793;35
4368BR;2018-12-01;2018-12-31;4984;532.88;30;17.762666666666668;166.13333333333333;35
4368BR;2019-01-01;2019-01-31;5197;541.64;30;18.054666666666666;173.23333333333332;35
4368BR;2019-02-01;2019-02-28;6409;664.73;27;24.61962962962963;237.37037037037038;35
4368BR;2019-03-01;2019-03-31;7776;803.86;30;26.795333333333335;259.2;35
4368BR;2019-04-01;2019-04-30;7704;796.54;29;27.466896551724137;265.6551724137931;35
4368BR;2019-05-01;2019-05-31;8144;841.34;30;28.044666666666668;271.46666666666664;35
4368BR;2019-06-01;2019-06-30;8010;827.69;29;28.541034482758622;276.2068965517241;35
4368BR;2019-07-01;2019-07-31;8308;858.04;30;28.601333333333333;276.93333333333334;35
4368BR;2019-08-01;2019-08-31;8358;863.13;30;28.771;278.6;35
4368BR;2019-09-01;2019-09-30;8038;830.54;29;28.639310344827585;277.17241379310343;35
4368BR;2019-10-01;2019-10-31;8006;827.28;30;27.576;266.8666666666667;35
4368BR;2019-11-01;2019-11-30;7267;759.67;29;26.19551724137931;250.58620689655172;35
4368BR;2019-12-01;2019-12-31;7649;790.95;30;26.365000000000002;254.96666666666667;35
4368BR;2020-01-01;2020-01-31;7751;960.29;30;32.00966666666667;258.3666666666667;35
4368BR;2020-02-01;2020-02-29;7216;894.75;28;31.955357142857142;257.7142857142857;35
4368BR;2020-03-01;2020-03-31;7945;978.77;30;32.62566666666667;264.8333333333333;35
4368BR;2020-04-01;2020-04-30;7950;979.38;29;33.77172413793103;274.13793103448273;35
4368BR;2020-05-01;2020-05-31;6826;842.61;30;28.087;227.53333333333333;35
4368BR;2020-06-01;2020-06-30;6678;864.11;29;29.79689655172414;230.27586206896552;35
4368BR;2020-07-01;2020-07-31;7311;901.62;30;30.054;243.7;35
4368BR;2020-08-01;2020-08-31;7779;958.57;30;31.952333333333335;259.3;35
4368BR;2020-09-01;2020-09-30;7256;894.94;29;30.860000000000003;250.20689655172413;35
4368BR;2020-10-01;2020-10-31;6984;862.48;30;28.749333333333333;232.8;35
4368BR;2020-11-01;2020-11-30;7273;885.3;29;30.52758620689655;250.79310344827587;35
4378BB;2018-01-01;2018-01-31;1233;162.87;30;5.429;41.1;35
4378BB;2018-02-01;2018-02-28;1075;143.06;27;5.298518518518518;39.81481481481482;35
4378BB;2018-03-01;2018-03-31;1194;157.61;30;5.253666666666667;39.8;35
4378BB;2018-04-01;2018-04-30;1428;187.77;29;6.474827586206897;49.241379310344826;35
4378BB;2018-05-01;2018-05-31;1521;199.62;30;6.654;50.7;35
4378BB;2018-06-01;2018-06-30;1599;209.37;29;7.219655172413793;55.13793103448276;35
4378BB;2018-07-01;2018-07-31;1869;243.5;30;8.116666666666667;62.3;35
4378BB;2018-08-01;2018-08-31;1833;239.43;30;7.981;61.1;35
4378BB;2018-09-01;2018-09-30;1600;210.53;29;7.259655172413793;55.172413793103445;35
4378BB;2018-10-01;2018-10-31;1526;200.79;30;6.693;50.86666666666667;35
4378BB;2018-11-01;2018-11-30;1481;194.83;29;6.718275862068966;51.06896551724138;35
4378BB;2018-12-01;2018-12-31;1468;193.32;30;6.444;48.93333333333333;35
4378BB;2019-01-01;2019-01-31;1406;177.08;30;5.902666666666667;46.86666666666667;35
4378BB;2019-02-01;2019-02-28;1324;167.52;27;6.204444444444444;49.03703703703704;35
4378BB;2019-03-01;2019-03-31;1527;191.9;30;6.3966666666666665;50.9;35
4378BB;2019-04-01;2019-04-30;1463;184.36;29;6.357241379310345;50.44827586206897;35
4378BB;2019-05-01;2019-05-31;1497;188.18;30;6.272666666666667;49.9;35
4378BB;2019-06-01;2019-06-30;1784;224.23;29;7.732068965517241;61.51724137931034;35
4378BB;2019-07-01;2019-07-31;1766;221.74;30;7.391333333333334;58.86666666666667;35
4378BB;2019-08-01;2019-08-31;1797;225.33;30;7.511;59.9;35
4378BB;2019-09-01;2019-09-30;1603;201.82;29;6.959310344827586;55.275862068965516;35
4378BB;2019-10-01;2019-10-31;1510;189.89;30;6.329666666666666;50.333333333333336;35
4378BB;2019-11-01;2019-11-30;1378;173.84;29;5.9944827586206895;47.51724137931034;35
4378BB;2019-12-01;2019-12-31;1421;178.94;30;5.964666666666667;47.36666666666667;35
4378BB;2020-01-01;2020-01-31;1398;215.83;30;7.194333333333334;46.6;35
4378BB;2020-02-01;2020-02-29;1387;212.91;28;7.603928571428571;49.535714285714285;35
4378BB;2020-03-01;2020-03-31;1556;236.89;30;7.896333333333333;51.86666666666667;35
4378BB;2020-04-01;2020-04-30;1545;234.84;29;8.097931034482759;53.275862068965516;35
4378BB;2020-05-01;2020-05-31;1626;245.74;30;8.191333333333334;54.2;35
4378BB;2020-06-01;2020-06-30;1467;225.96;29;7.791724137931035;50.58620689655172;35
4378BB;2020-07-01;2020-07-31;1425;221.98;30;7.399333333333333;47.5;35
4378BB;2020-08-01;2020-08-31;1436;223.59;30;7.453;47.86666666666667;35
4378BB;2020-09-01;2020-09-30;1340;210.11;29;7.245172413793104;46.206896551724135;35
4378BB;2020-10-01;2020-10-31;1361;213.49;30;7.116333333333333;45.36666666666667;35
4378BB;2020-11-01;2020-11-30;1264;174.25;29;6.008620689655173;43.58620689655172;35
0999KO;2018-01-01;2018-01-31;41780;5765.64;30;192.18800000000002;1392.6666666666667;34
0999KO;2018-02-01;2018-02-28;41880;5846.45;27;216.53518518518518;1551.111111111111;34
0999KO;2018-03-01;2018-03-31;45340;6229.72;30;207.65733333333336;1511.3333333333333;34
0999KO;2018-04-01;2018-04-30;43000;5946.9;29;205.0655172413793;1482.7586206896551;34
0999KO;2018-05-01;2018-05-31;50400;6955.2;30;231.84;1680.0;34
0999KO;2018-06-01;2018-06-30;43480;6000.24;29;206.9048275862069;1499.3103448275863;34
0999KO;2018-07-01;2018-07-31;47500;6555.0;30;218.5;1583.3333333333333;34
0999KO;2018-08-01;2018-08-31;55760;7533.18;30;251.10600000000002;1858.6666666666667;34
0999KO;2018-09-01;2018-09-30;46660;6439.08;29;222.03724137931033;1608.9655172413793;34
0999KO;2018-10-01;2018-10-31;49020;6666.72;30;222.22400000000002;1634.0;34
0999KO;2018-11-01;2018-11-30;49580;6693.3;29;230.80344827586208;1709.655172413793;34
0999KO;2018-12-01;2018-12-31;46920;6334.2;30;211.14;1564.0;34
0999KO;2019-01-01;2019-01-31;49860;7678.44;30;255.94799999999998;1662.0;34
0999KO;2019-02-01;2019-02-28;44320;7002.56;27;259.3540740740741;1641.4814814814815;34
0999KO;2019-03-01;2019-03-31;48280;7531.68;30;251.056;1609.3333333333333;34
0999KO;2019-04-01;2019-04-30;48960;7735.68;29;266.7475862068966;1688.2758620689656;34
0999KO;2019-05-01;2019-05-31;52560;8251.92;30;275.064;1752.0;34
0999KO;2019-06-01;2019-06-30;47400;7394.4;29;254.97931034482758;1634.4827586206898;34
0999KO;2019-07-01;2019-07-31;52260;8257.08;30;275.236;1742.0;34
0999KO;2019-08-01;2019-08-31;53080;8386.64;30;279.55466666666666;1769.3333333333333;34
0999KO;2019-09-01;2019-09-30;43400;6900.6;29;237.95172413793105;1496.551724137931;34
0999KO;2019-10-01;2019-10-31;55700;8800.6;30;293.35333333333335;1856.6666666666667;34
0999KO;2019-11-01;2019-11-30;45540;7149.78;29;246.54413793103447;1570.344827586207;34
0999KO;2019-12-01;2019-12-31;52140;8238.12;30;274.60400000000004;1738.0;34
0999KO;2020-01-01;2020-01-31;54920;8512.6;30;283.75333333333333;1830.6666666666667;34
0999KO;2020-02-01;2020-02-29;48320;7634.56;28;272.66285714285715;1725.7142857142858;34
0999KO;2020-03-01;2020-03-31;50340;8004.06;30;266.802;1678.0;34
0999KO;2020-04-01;2020-04-30;55240;8893.64;29;306.6772413793103;1904.8275862068965;34
0999KO;2020-05-01;2020-05-31;42400;6911.2;30;230.37333333333333;1413.3333333333333;34
0999KO;2020-06-01;2020-06-30;45460;7455.44;29;257.0841379310345;1567.5862068965516;34
0999KO;2020-07-01;2020-07-31;51800;8443.4;30;281.44666666666666;1726.6666666666667;34
0999KO;2020-08-01;2020-08-31;42020;6807.24;30;226.908;1400.6666666666667;34
0999KO;2020-09-01;2020-09-30;47480;7596.8;29;261.95862068965516;1637.2413793103449;34
0999KO;2020-11-01;2020-11-30;43160;7078.24;29;244.07724137931035;1488.2758620689656;34
0435BB;2018-01-01;2018-01-31;406327;38196.47;30;1273.2156666666667;13544.233333333334;33
0435BB;2018-02-01;2018-02-28;371228;35157.85;27;1302.1425925925926;13749.185185185184;33
0435BB;2018-03-01;2018-03-31;401980;37734.91;30;1257.8303333333336;13399.333333333334;33
0435BB;2018-04-01;2018-04-30;396352;37243.31;29;1284.252068965517;13667.310344827587;33
0435BB;2018-05-01;2018-05-31;406921;38252.56;30;1275.0853333333332;13564.033333333333;33
0435BB;2018-06-01;2018-06-30;400532;37604.82;29;1296.7179310344827;13811.448275862069;33
0435BB;2018-07-01;2018-07-31;417467;39048.33;30;1301.611;13915.566666666668;33
0435BB;2018-08-01;2018-08-31;424128;39710.9;30;1323.6966666666667;14137.6;33
0435BB;2018-09-01;2018-09-30;414973;39078.25;29;1347.5258620689656;14309.413793103447;33
0435BB;2018-10-01;2018-10-31;435242;41009.04;30;1366.968;14508.066666666668;33
